49/00032,Will Conway was a rising star in the party.,,,,,,,
49/00033,Look its hard to compete with the Underwood machine.,,,,,,,
49/00034,God. Lets not do the whole black helicopters crazy stuff.,,,,,,,
49/00035,Its ridiculous.,,,,,,,
49/00036,Look we need to accept Underwood won the election.,,,,,,,
49/00037,People need to accept the outcome and move on.,,,,,,,
49/00038,Im gonna agree with Van.,,,,,,,
49/00039,I think we need to take a moment to appreciate the Constitution.,,,,,,,
49/00040,It bent,,,,,,,
49/00041,but it never broke.  Thats right.,,,,,,,
49/00042,And in the end as we all know,,,,,,,
49/00043,it came down to the Electoral College.,,,,,,,
49/00044,You dont have to say the words Governor.,,,,,,,
49/00045,I think I do.,,,,,,,
49/00046,Congratulations Mr. President Elect.,,,,,,,
49/00047,Theres no script for this one?,,,,,,,
49/00048,Country first sir.,,,,,,,
49/00049,Im glad to hear you say that Will.,,,,,,,
49/00050,I want to start to help the country heal again.,,,,,,,
49/00051,Are we done?,,,,,,,
49/00052,We are done. But Will...,,,,,,,
49/00053,I would very much like to show the country,,,,,,,
49/00054,that our two parties can work together.,,,,,,,
49/00055,So I was hoping that you might consider,,,,,,,
49/00056,becoming my transportation secretary.,,,,,,,
49/00057,I think it would send a powerful message,,,,,,,
49/00058,if you agreed to join my cabinet.,,,,,,,
49/00059,You think Id...,,,,,,,
49/00060,make a good... transportation secretary?,,,,,,,
49/00061,Yes.,,,,,,,
49/00062,Thats what you give the congressman from nowhere.,,,,,,,
49/00063,Ill be declining.,,,,,,,
49/00064,Well Im so sorry to hear that Will.,,,,,,,
49/00065,And I wanted to wish you the very best.,,,,,,,
49/00066,You and your wishes can go fuck yourselves!,,,,,,,
49/00067,What do I do now?,,,,,,,
49/00068,...everyone thought it would happen.,,,,,,,
49/00069,o one thought that Underwood would win again...,,,,,,,
49/00070,I dont know.,,,,,,,
49/00071,Acknowledging defeat is never easy.,,,,,,,
49/00072,Doing it in public is a living hell.,,,,,,,
49/00073,Well at least the cameras like him.,,,,,,,
49/00074,Do I look satisfied?,Cheek raiser,Lip stretcher &Lips Part,daily,positive,weak,happy,1
49/00075,You look somewhat satisfied.,Upper lid raiser,Lip stretcher &Lips Part,daily,positive,weak,happy,1
49/00076,Good.  Not good.,,,,,,,
49/00077,Francis enjoy this moment.,,,,,,,
49/00078,You deserve it.  You mean We.,,,,,,,
49/00079,We made it to the other side.,,,,,,,
49/00080,Yes.,,,,,,,
49/00081,But what is on the other side?,Outer brow raiser,Lip stretcher &Lips Part,daily,neutral,powerful,surprise,1
49/00082,Victory.,Outer brow raiser,Upper lip raiser &Lips Part,daily,positive,weak,happy,1
49/00083,With a whiff of defeat.,Nan,Lip stretcher &Lips Part,daily,positive,weak,happy,1
49/00084,Its taken a long time to get here,Cheek raiser,Upper lip raiser &Lips Part,daily,positive,powerful,happy,1
49/00085,but were here.,,,,,,,
49/00086,Cheers Francis.,,,,,,,
49/00087,Everything gets easier from now on.,,,,,,,
49/00088,Theyre ready for you.,,,,,,,
49/00089,Hannah.  I dont want to go.,,,,,,,
49/00090,o.,Upper lid raiser,Lip stretcher &Lips Part,daily,negative,weak,sad,1
49/00091,Fine.,Brow lower,Lip stretcher &Lips Part,daily,negative,weak,sad,1
49/00092,Ill do it on my own.,,,,,,,
49/00093,Im gonna say this is a crucial moment.,,,,,,,
49/00094,For both of you.,,,,,,,
49/00095,How you handle tonight.,Lid tightener,Lip stretcher &Lips Part,daily,negative,weak,sad,1
49/00096,The party abandoned me.,Lid tightener,Lip stretcher &Lips Part,daily,negative,weak,sad,1
49/00097,Your party.,Lid tightener,Lip stretcher &Lips Part,daily,negative,weak,angry,1
49/00098,Im not the Republican Party Will.,Outer brow raiser,Lip stretcher &Lips Part,daily,negative,weak,angry,3
49/00099,I work for candidates.,,,,,,,
49/00100,I worked for you.,,,,,,,
49/00101,Listen you lost.,,,,,,,
49/00102,But more than half the country,,,,,,,
49/00103,still considers you their president.,,,,,,,
49/00104,This is whats required.,,,,,,,
49/00105,Go down there give your speech.,,,,,,,
49/00106,Concede.,,,,,,,
49/00107,,,,,,,,
49/00108,,,,,,,,
49/00109,,,,,,,,
49/00110,As I accept all of your letters of resignation,,,,,,,
49/00111,and dissolve my old cabinet,,,,,,,
49/00112,I wanna welcome each and every one of you to my new cabinet.,,,,,,,
49/00113,Congratulations Mr. President.  Thank you Cathy.,,,,,,,
49/00114,And I especially wanna thank my wife.,,,,,,,
49/00115,Madam Vice President...,,,,,,,
49/00116,thank you for your unending and unwavering support.,,,,,,,
49/00117,Your steady hand kept this country running this past month.,,,,,,,
49/00118,I owe her more than I can possibly fathom.,,,,,,,
49/00119,And she owes me.,,,,,,,
49/00120,ot true. You were with me all the way.,,,,,,,
49/00121,I would like to make my first  days,,,,,,,
49/00122,as the duly elected president as productive as possible.,,,,,,,
49/00123,Of course there are many challenges.,,,,,,,
49/00124,Shoring up the economy,,,,,,,
49/00125,securing our nation from ICO,,,,,,,
49/00126,and reducing unemployment.,,,,,,,
49/00127,But the biggest challenge that we face,,,,,,,
49/00128,and the one that Im going to need all of your help on,,,,,,,
49/00129,is reuniting a country,,,,,,,
49/00130,that has never been more divided than it is today.,,,,,,,
49/00131,I believe we can meet this challenge,,,,,,,
49/00132,and thats where Im gonna need all of your help.,,,,,,,
49/00133,So lets let the healing begin today,,,,,,,
49/00134,and lets make history together.,,,,,,,
49/00135,I thank you all for your continued service.,,,,,,,
49/00136,ow lets get back to work.,,,,,,,
49/00137,I need a minute.,,,,,,,
49/00138,I think we should see what we can do,,,,,,,
49/00139,about making Usher persona non grata.,,,,,,,
49/00140,I dont think thats wise to start a war.,,,,,,,
49/00141,Weve just won the White House.,,,,,,,
49/00142,This is exactly when we should strike.,,,,,,,
49/00143,This is a moment that we have the political capital...,,,,,,,
49/00144,Usher needs to be managed carefully.,,,,,,,
49/00145,Mr. President?,,,,,,,
49/00146,Take a breath Doug.,,,,,,,
49/00147,Weve only just landed on our feet here.,,,,,,,
49/00148,Sir Madam Vice President,,,,,,,
49/00149,this is the type of person that we used to crucify in the House.,,,,,,,
49/00150,Yes but were not in the House now. Were here.,,,,,,,
49/00151,We have a full term ahead of us.,,,,,,,
49/00152,Theres gonna be a great deal,,,,,,,
49/00153,that were gonna be able to accomplish,,,,,,,
49/00154,the three of us.,,,,,,,
49/00155,I appreciate that sir.,,,,,,,
49/00156,But Mark Usher will become a problem.,,,,,,,
49/00157,Well everyone becomes a problem eventually.,,,,,,,
49/00158,LeAnns out.,,,,,,,
49/00159,What?,,,,,,,
49/00160,Why?,Outer brow raiser,Upper lip raiser &Lips Part,work,neutral,weak,surprise,1
49/00161,She screwed up.,Upper lid raiser,Lip stretcher &Lips Part,work,negative,weak,sad,1
49/00162,Well is it something I need to get ready for?,Outer brow raiser,Upper lip raiser &Lips Part,work,neutral,weak,surprise,1
49/00163,The Underwoods want this handled indirectly.,Outer brow raiser,Lip stretcher &Lips Part,work,neutral,weak,neutral,1
49/00164,So what exactly are we saying?,Upper lid raiser,Lip stretcher &Lips Part,work,negative,weak,fear,3
49/00165,Shes being pushed out.,Upper lid raiser,Lip stretcher &Lips Part,work,negative,weak,sad,3
49/00166,Okay but the campaigns over.,Outer brow raiser,Upper lip raiser &Lips Part,work,neutral,weak,surprise,1
49/00167,Is it necessary to say anything?,Outer brow raiser,Lip stretcher &Lips Part,work,neutral,weak,surprise,1
49/00168,We need to distance this administration,Outer brow raiser,Lip stretcher &Lips Part,work,negative,weak,sad,3
49/00169,from her and her work.,,,,,,,
49/00170,Her tactics.,Outer brow raiser,Lip stretcher &Lips Part,work,negative,weak,sad,2
49/00171,So it needs to be a leak.,Outer brow raiser,Lip stretcher &Lips Part,work,negative,weak,sad,3
49/00172,Reach out to the people who dont like us.,,,,,,,
49/00173,Theyll be prime to go with it.,,,,,,,
49/00174,Okay so when we respond...,,,,,,,
49/00175,On the record or...  On.,,,,,,,
49/00176,What did she do?,Outer brow raiser,Lip stretcher &Lips Part,work,neutral,weak,surprise,1
49/00177,She showed some very poor judgment.,Outer brow raiser,Lip stretcher &Lips Part,work,negative,weak,sad,1
49/00178,Im trusting you to be discreet.,,,,,,,
49/00179,We won Seth.,,,,,,,
49/00180,Changes need to be made.,,,,,,,
49/00181,You know Im off politics.,,,,,,,
49/00182,Surprised you reached out to me.,,,,,,,
49/00183,Youre a highlyrespected journalist.,,,,,,,
49/00184,Just here for the inauguration and the parties.,,,,,,,
49/00185,So I imagine youve heard that Im on the outs.,,,,,,,
49/00186,Theyre not telling the whole story.,Outer brow raiser,Lip stretcher &Lips Part,daily,negative,weak,sad,1
49/00187,So what happened?,Outer brow raiser,Lower lip depressor &Lips Part,daily,neutral,weak,surprise,1
49/00188,An acquaintance of mine,Outer brow raiser,Lower lip depressor &Lips Part,daily,negative,weak,sad,2
49/00189,stole classified documents from the NSA,,,,,,,
49/00190,and took off to Russia.,,,,,,,
49/00191,Theyre blaming me for it.,,,,,,,
49/00192,What did this acquaintance take?,,,,,,,
49/00193,Thats just the thing. I have no idea.,,,,,,,
49/00194,If you could find him talk to him,,,,,,,
49/00195,he would tell you that I had nothing to do with this.,Outer brow raiser,Lip stretcher &Lips Part,daily,negative,weak,sad,1
49/00196,Who is he? Whats his name?,Upper lid raiser,Lip stretcher &Lips Part,daily,negative,weak,surprise,1
49/00197,Aidan Macallan.,Upper lid raiser,Lip stretcher &Lips Part,daily,negative,weak,sad,1
49/00198,Hell talk to you. He respects you.,,,,,,,
49/00199,Tell him that Im okay.,,,,,,,
49/00200,That Im going to be okay.,,,,,,,
49/00201,Im a firm believer in boots on the ground.,,,,,,,
49/00202,Well were there for the oil. Lets not pretend.,,,,,,,
49/00203,Im not denying how crucial it is to protect the oil supply.,,,,,,,
49/00204,But its in the worlds best interest,,,,,,,
49/00205,that were the ones keeping an eye on it.,,,,,,,
49/00206,On the world or the oil?  Both.,,,,,,,
49/00207,Well that explains your strong interest in Antarctica.,,,,,,,
49/00208,I do focus on things and people.,,,,,,,
49/00209,I tend to get attached,,,,,,,
49/00210,but I think it makes me better at what I do.,,,,,,,
49/00211,And what are you focused on now?,,,,,,,
49/00212,Petrov. Ahmed Al Ahmadi. To begin with.,,,,,,,
49/00213,Im... Im sorry.,,,,,,,
49/00214,I just...,,,,,,,
49/00215,Ill run this by you tomorrow.,Nan,Lip stretcher &Lips Part,work,neutral,weak,surprise,1
49/00216,Yes tomorrow.,Outer brow raiser,Lip stretcher &Lips Part,work,positive,weak,happy,1
49/00217,Sorry for the interruption.,,,,,,,
49/00218,Hes one of our speechwriters.,,,,,,,
49/00219,Tom Yates has quite a reputation.,Upper lid raiser,Lip stretcher &Lips Part,work,positive,weak,happy,1
49/00220,Well if his books are any indication,Cheek raiser,Upper lip raiser &Lips Part,work,positive,powerful,happy,1
49/00221,he has lived quite a life.,Outer brow raiser,Lip stretcher &Lips Part,work,positive,powerful,happy,1
49/00222,My father wore striped socks.,Upper lid raiser,Lip stretcher &Lips Part,work,negative,weak,sad,1
49/00223,Do you think the president will be sympathetic to our agenda?,,,,,,,
49/00224,Our agenda? Thats very presumptuous.,,,,,,,
49/00225,Well there are regions in the world,,,,,,,
49/00226,that are important to our national security,,,,,,,
49/00227,and they have to be protected.,,,,,,,
49/00228,Would you like to join us at the inaugural ball?,Upper lid raiser,Lip stretcher &Lips Part,work,positive,powerful,happy,1
49/00229,Oh no I cant.,Upper lid raiser,Lip stretcher &Lips Part,work,negative,weak,fear,1
49/00230,Something terrible always happens when I go to a party.,,,,,,,
49/00231,By the way my husband is not managed by anyone.,,,,,,,
49/00232,Thats not what Im asking.  Isnt it?,,,,,,,
49/00233,Im asking for your help Madam Vice President.,,,,,,,
49/00234,That is all.,,,,,,,
49/00235,Evening.,,,,,,,
49/00236,Oh my God. Come in.,,,,,,,
49/00237,Im sorry. Sit down sit down.,,,,,,,
49/00238,Arent we working out tonight?,,,,,,,
49/00239,I just dont think Im gonna have the time for it.,,,,,,,
49/00240,But come sit for a minute.,,,,,,,
49/00241,If youre too busy I understand,,,,,,,
49/00242,o no. Join me for a minute.,,,,,,,
49/00243,I want you to hear something.,,,,,,,
49/00244,This is the dawn of a new era.,,,,,,,
49/00245,Its a time for peace.,,,,,,,
49/00246,A time to respect the past and embrace the future.,,,,,,,
49/00247,A time...,Upper lid raiser,Chin Raiser,daily,neutral,weak,neutral,1
49/00248,Time to what?,Cheek raiser,Upper lip raiser &Lips Part,daily,positive,powerful,happy,1
49/00249,A time to hear all the voices.,,,,,,,
49/00250,For there is nothing more lonely...,,,,,,,
49/00251,or terrifying...,,,,,,,
49/00252,than feeling unheard.,,,,,,,
49/00253,What do you think?,Lid tightener,Lower lip depressor &Lips Part,daily,neutral,weak,surprise,1
49/00254,Its interesting. I like it.,Cheek raiser,Upper lip raiser &Lips Part,daily,positive,powerful,happy,1
49/00255,This is for...  My inauguration yes.,Lid tightener,Lower lip depressor &Lips Part,daily,negative,weak,sad,3
49/00256,Where does it go from there? What do you say?,Brow lower,Chin Raiser,daily,positive,powerful,surprise,1
49/00257,America I hear you.,,,,,,,
49/00258,Whether you voted for me or not,,,,,,,
49/00259,I hear all of you.,,,,,,,
49/00260,ow what do you think my greatgreatgreatgrandfather,,,,,,,
49/00261,would think of all this?,,,,,,,
49/00262,Awesome.,,,,,,,
49/00263,In the original sense of the word.  Yeah.,,,,,,,
49/00264,How long you in town for?,,,,,,,
49/00265,Leaving tonight actually.,,,,,,,
49/00266,I thought you were here for the inauguration.,,,,,,,
49/00267,I got a tip I have to move on.,,,,,,,
49/00268,Whats the tip?,,,,,,,
49/00269,We used to have a rule about shoptalk.,,,,,,,
49/00270,Did we?,,,,,,,
49/00271,Fair enough.,,,,,,,
49/00272,Whats your read on LeAnn Harvey?,,,,,,,
49/00273,That shes hard to read. Thats what I like about her.,Upper lid raiser,Lip stretcher &Lips Part,daily,positive,powerful,happy,1
49/00274,You trust her?,Brow lower,Lip stretcher &Lips Part,daily,negative,weak,angry,2
49/00275,Kate come on.,,,,,,,
49/00276,You look tired.,,,,,,,
49/00277,Im working eight days a week.,,,,,,,
49/00278,I mean you always looked tired,,,,,,,
49/00279,but now you look tired in a... not sexy way.,Cheek raiser,Upper lip raiser &Lips Part,daily,positive,powerful,happy,1
49/00280,Sorry to disappoint.,Upper lid raiser,Chin Raiser,daily,negative,weak,angry,2
49/00281,I actually have to get back there in a minute.,,,,,,,
49/00282,Its little late to head back to the office right?,Upper lid raiser,Lip stretcher &Lips Part,daily,positive,powerful,happy,1
49/00283,Ive been there since last Tuesday.,Upper lid raiser,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
